Date,'D_log(DIV)','D_log(P)','D_DIVreinvested','D_Preinvested','d-p','R15-R11','CP factor','Mkt-RF','SMB','HML','UMD','Agric','Food','Beer','Smoke','Toys','Fun','Books','Hshld','Clths','MedEq','Drugs','Chems','Rubbr','Txtls','BldMt','Cnstr','Steel','Mach','ElcEq','Autos','Aero','Ships','Mines','Coal','Oil','Util','Telcm','PerSv','BusSv','Hardw','Chips','LabEq','Paper','Boxes','Trans','Whlsl','Rtail','Meals','Banks','Insur','RlEst','Fin','Other','ports_2','ports_4','ports_5','ports_6','ports_7','ports_8','ports_9','ports_high','ports_low','port2_2','port2_3','port2_4','port2_5','port2_6','port2_7','port2_8','port2_9','port2_high','port2_low','port3_2','port3_3','port3_4','port3_5','port3_6','port3_7','port3_8','port3_9','port3_high','port3_low','port4_2','port4_3','port4_4','port4_5','port4_6','port4_7','port4_8','port4_9','port4_high','port4_low','port5_2','port5_3','port5_4','port5_5','port5_6','port5_7','port5_8','port5_9','port5_high','port5_low','port6_2','port6_3','port6_4','port6_5','port6_6','port6_7','port6_8','port6_9','port6_high','port6_low','port7_2','port7_3','port7_4','port7_5','port7_6','port7_7','port7_8','port7_9','port7_low','port8_2','port8_3','port8_4','port8_5','port8_6','port8_7','port8_8','port8_9','port8_high','port8_low','port9_2','port9_3','port9_4','port9_5','port9_6','port9_7','port9_8','port9_high','port9_low','portl_2','portl_3','portl_4','portl_5','portl_6','portl_7'
1968/11/1,-0.029414642,-0.068678278,-0.028159958,-0.067392724,-4.610606457,59.57632787,-1.549319439,-87.0848314,-39.27578955,16.92014925,16.92014925,-104.2391196,-86.05301706,-25.46836374,-58.27222874,-98.10300225,-128.4342873,-140.7847711,-41.88246241,-152.1734002,0.119994,-41.13712077,-51.61426871,-148.2293835,-76.16690755,-84.50695716,-120.049625,-81.03558815,-79.23956473,-106.7286112,-96.93157203,-176.3916285,-108.4349281,-78.34256004,65.15852809,-122.838008,-36.17997234,-55.2527262,-137.4160641,-92.64608509,-60.66806834,-78.72690852,-61.04679645,-43.25012562,-38.40815536,-160.2376711,-127.6332192,-102.5387542,-129.1022528,-77.70225268,-128.835022,-165.0472968,-121.3766184,-189.9510948,-167.5283453,-148.5009689,-141.7297062,-132.9838021,-153.5364172,-105.6797746,-93.03504301,-97.19179105,-157.7716353,-151.2202087,-151.2202087,-143.6218115,-138.6277095,-135.9368238,-167.1144808,-97.32192172,-99.40593397,-107.3845998,-168.9089253,-82.5771792,-153.9456244,-118.0618823,-102.9309324,-140.5149263,-63.82779422,-61.29934828,-66.99586195,-116.0774268,-139.4361533,-130.4393003,-152.8547152,-91.35046847,-102.4080566,-89.1511255,-148.5009689,-78.85505204,-58.90224923,-141.1896522,-103.4540362,-186.3015423,-129.9043025,-110.5383467,-129.9043025,-86.82679463,-91.09151292,-61.6782757,-63.70124531,-111.9865887,-114.7562772,-137.9544222,-132.7157056,-152.9910246,-38.16037506,-96.28127125,-60.41564932,-98.49373324,-106.33519,-82.9628866,-69.1549354,-156.1304224,-73.35720001,-80.00895992,-72.59205651,-116.6062941,-59.15435007,-49.98681032,-135.5337108,-75.27219589,-62.68933421,-138.8971303,-132.9838021,-94.3324807,-71.57262351,-58.02031313,-105.2866972,-84.63571943,-92.12767057,-87.34292367,-68.64656852,-75.39997101,-98.62400519,-69.02782349,-55.2527262,-68.13841692,-67.24966906,-53.24393728,-38.40815536,-77.19025267,-58.39820638,-110.8015334,-76.55055971,-91.60947991,-128.7014289
1968/12/1,0.311908794,0.045467507,0.314448675,0.050208206,-4.344165171,-29.2741882,-1.247923917,55.00009961,11.10842552,-47.23766823,-47.23766823,49.71577172,53.0499056,77.03365445,46.94946562,74.4424691,131.2708521,112.0791171,55.91674245,28.45983194,153.5440372,94.79520747,38.96062817,61.05985238,48.90959097,97.34286154,99.9955291,4.551357886,36.16938829,55.68764738,28.92849041,59.23371545,110.1101103,43.82972962,56.03127359,76.80855597,-15.58071307,19.75647124,25.17408766,113.9357728,88.90385202,61.85791426,59.57632787,48.21814756,70.82800854,65.2721806,74.21688399,94.57341651,103.6333988,138.4561812,101.2093781,174.8928169,103.7434653,96.56806098,81.75099486,37.79840047,49.48548962,20.34652878,30.09933644,28.92849041,32.78795478,19.52036696,77.59621599,47.52630551,71.73264484,72.97540728,84.77380748,82.31134976,41.39764849,53.16471067,36.63504604,43.82972962,112.1884117,90.57415341,77.37122302,79.3946427,86.44986344,46.718652,-1.320726533,67.54297321,18.57548502,31.61973039,64.70381039,76.47082906,75.68242976,74.21688399,40.35381718,34.0716894,37.10052316,33.95504299,31.03519143,40.00567153,121.4422566,96.67877741,125.5562989,108.6860378,167.2968669,115.2446258,11.94039702,40.00567153,79.3946427,58.3196038,100.2163203,115.3536325,50.98153393,113.1716154,69.24325215,38.72827266,31.97031714,32.90471469,76.24562496,38.03093608,123.6093001,99.7746973,55.45850856,49.25516332,76.35823229,23.64549993,18.45732245,89.68361534,-3.364712799,119.2712927,103.3031387,88.68096941,65.38582234,51.09653704,60.48948305,45.91045454,29.27986419,68.90338904,47.41095971,85.109206,97.67476584,69.4697741,66.18101336,4.790425523,62.08583449,25.17408766,-10.12257459,-10.36463207,79.61925665,81.63889247,51.90125039,48.21814756,29.04562644,81.07822339,63.22478673
1969/1/1,-0.335175352,-0.024463814,-0.331427662,-0.022849063,-4.654876708,-5.171125906,-0.201565792,-36.30365181,14.55141576,-39.15180339,-39.15180339,18.92990294,-6.980262386,-10.9699895,48.44867297,23.76315276,6.820579762,-7.34241721,-6.256280463,-32.10568477,24.11604204,24.70396033,-67.37659275,7.893978432,-36.79849717,-43.37453596,-29.52014024,-12.54534948,-35.68538192,-22.16341954,-6.376913789,-66.86897853,0.119994,13.12792805,-6.618216826,-122.4392707,-50.73767071,-48.98639342,41.28171206,23.41015967,-2.282168748,18.81177526,28.22543405,-21.91897057,14.66996355,-18.86755256,2.517357699,-8.308698087,-10.00156415,-37.91264591,82.0872392,-47.36249269,-27.06288536,-82.83430369,-21.79676475,-40.01997562,-82.44863761,-53.99683912,-62.81577645,-11.45449541,-42.50393428,-4.448234318,-4.568686012,-59.40650388,-87.60107146,-89.1511255,-69.53635195,-33.46224419,2.87654952,-33.95591899,-136.3400721,-20.08718881,2.637100252,51.09653704,-45.61613064,-5.532735069,-40.8887764,-5.171125906,-25.46836374,-12.78789623,-35.43816313,-5.171125906,13.00922781,27.28738436,-0.720216086,17.74810257,-51.48900121,2.397603195,77.93362637,-24.48817173,1.558986878,-23.14171369,8.251564727,23.88079405,14.1957021,-39.89591255,5.507342801,17.86633499,-4.448234318,-12.90918798,-47.11285674,-85.40858335,9.561803579,-13.75857373,17.51160276,-0.120006,-22.16341954,-48.73641946,-56.25838308,-13.87996365,-37.0459964,-3.605410824,-2.642908266,-13.39447765,-30.50445282,0.959616205,-33.33885721,-6.738886543,-22.16341954,-33.83248124,-28.5366344,12.29677974,19.87450596,25.29159072,-62.43648971,-24.24324878,-45.36685768,-30.87377829,-68.13841692,-63.06870089,-55.12707833,32.20398474,27.52196554,17.51160276,-19.35525832,-49.61155624,-8.67125411,-51.73954929,-30.25829897,-47.23766823,-8.792130464,-16.67532623,-22.2856627,-94.59213666,-0.60015005,-87.0848314,-70.55405581
1969/2/1,0.010168819,0.052375159,0.011950839,0.054145323,-4.697083049,-95.50137521,0.617514315,59.11948956,44.52370554,-39.27578955,-39.27578955,187.8915685,92.01986973,132.1310672,140.4860059,73.76558651,152.6990411,87.78902474,74.55524576,78.04607542,96.67877741,103.6333988,52.93508954,86.44986344,78.7205485,99.22243994,110.8762191,94.12971157,56.71823096,118.4018062,58.3196038,71.28041194,68.79007994,55.22932597,122.6346148,-13.63719609,95.46033451,41.28171206,120.8998837,127.9316821,49.83089619,97.45350651,119.3799342,84.10272908,41.28171206,57.29039518,127.9316821,71.73264484,102.7525032,122.4179105,66.63517175,52.93508954,115.2446258,43.5983151,159.9676408,148.3590725,108.0282032,102.4220005,105.0634764,113.499171,60.83173718,82.53541847,158.8118244,140.6994721,124.9076502,116.769819,79.16998671,138.1353685,67.99661654,83.99084618,77.14618786,76.35823229,121.9843845,157.9705309,57.06156223,126.2045971,93.90779756,86.7847939,20.818366,97.34286154,115.7895602,22.70386182,130.1947154,112.5162358,137.2794484,76.0203786,63.33862253,75.00624642,43.5983151,75.34438572,139.7385752,70.94112538,129.9793722,131.9160712,28.69418406,96.23585039,117.7492776,68.33673653,42.78801265,87.78902474,75.90773956,80.40507454,108.1378673,59.80468182,96.90017962,107.5894463,70.82800854,94.46250565,117.5316892,134.4934841,99.66426616,41.97716267,145.5987422,62.99708275,137.4934856,18.33914824,63.45244752,115.4626293,67.54297321,107.6991506,51.09653704,121.9843845,54.65617795,58.77674667,88.45804539,113.8266372,85.44451081,82.75944536,40.8178543,75.45707765,72.18470738,107.150529,75.23168321,88.79241589,87.90055409,83.54321026,77.82116678,54.08275604,69.35651847,54.77082945,66.63517175,65.49945332,59.34793046,20.46450548,51.21152914,42.67221048,20.58247058
1969/3/1,0.310283317,-0.037367551,0.312860439,-0.032692628,-4.34943218,13.12792805,0.109671216,-46.36426034,-30.62754868,-13.63719609,-13.63719609,-22.65246692,-7.946251571,-34.44979696,7.297764379,-103.3232389,-39.89591255,-48.61145201,-29.39715792,-35.31457283,18.69363596,0.479904026,-55.88116298,-74.50583078,-51.73954929,-38.03650409,-123.1039065,-56.00688984,-41.13712077,-43.00134361,-50.36218179,-114.4922218,-62.5629053,10.5138068,46.83406436,-56.25838308,-64.96733532,14.07710745,-55.00144361,-34.44979696,-10.12257459,-48.36155613,-56.25838308,-42.75261317,-23.99837581,-98.88459151,-84.89328543,-49.98681032,-28.65952856,-100.7102819,-60.28945972,-77.19025267,-83.22009376,-27.30838455,-97.06167449,-95.3714418,-82.70573456,-88.89264408,-72.08223176,-89.53895206,-78.85505204,-78.21447123,-96.54134928,-111.1964218,-93.03504301,-88.246684,-19.72116776,-118.1942961,-48.48649756,-91.4799672,-111.7231419,-109.3547201,-67.1227588,-22.16341954,-51.99014969,-89.40966261,-14.60856112,-34.32630841,-66.10795958,-57.26488345,-51.86484295,-45.1176365,-42.25530691,-32.10568477,-68.39246582,-51.61426871,-58.27222874,-44.24576973,-84.3782087,-68.01141263,-78.59877868,-82.19159573,-56.13262987,-77.44622537,-64.71401043,-51.73954929,-113.568485,-44.24576973,-31.48957345,-85.79520205,-92.51646046,-70.93591739,-56.6357218,-49.61155624,-39.02783005,-72.08223176,-50.61249468,-117.0030976,-11.81800327,-43.74784441,-62.05732282,-49.86171259,-3.846157139,-105.5487345,-63.1951831,-18.38004493,-34.94387829,-46.73850017,-28.65952856,-115.0203908,-68.26543465,-11.69682175,-28.5366344,-46.86327272,-49.36145203,-57.76845039,-20.94167234,-62.43648971,-76.55055971,-81.2923825,-74.12283168,-18.01454414,-30.62754868,-42.50393428,-39.27578955,9.561803579,-41.50973372,-45.99013719,-51.73954929,-70.29954892,-11.93919702,-33.46224419,-43.37453596,-62.81577645,-43.62339536,-70.17231571,-48.2366277
1969/4/1,-0.265077338,-0.021704855,-0.261420705,-0.01987725,-4.592804662,-5.653295676,2.080415416,-31.9824372,-44.86846706,-37.54114805,-37.54114805,-1.440864692,-24.12080605,-7.583914494,-23.63116001,-80.65049963,-39.89591255,-40.01997562,11.22731391,-78.98320924,89.79496874,40.00567153,-44.61934935,-73.10209796,-68.51951045,-34.6968122,-100.9713217,-15.70228746,-34.94387829,-32.72211259,-38.77992177,-78.85505204,-46.98805824,-30.25829897,59.80468182,-37.41734098,-7.704681364,-68.01141263,17.62985849,-4.327794713,3.474963734,-47.48733014,21.40790175,-10.72780988,-32.3522179,-99.40593397,-52.24080243,-32.84543616,-61.93096048,-14.73003705,-34.82033888,-53.11849956,-33.7090562,-179.5929295,-125.2332184,-77.06228679,-118.5916252,-113.9642851,-144.0276511,-97.71239843,-110.0121463,-136.3400721,-63.95435647,-106.9909636,-104.1082367,-91.22098371,29.39696592,-104.8937484,-77.70225268,-93.42412705,-115.1524694,-74.63352431,-74.12283168,-60.92054046,-113.568485,-85.40858335,-154.3549711,-131.3761207,-72.97456728,-84.50695716,-15.70228746,-95.63132269,-62.43648971,-6.738886543,-108.0409472,-9.638606037,-55.37838723,-55.12707833,-98.23323178,-63.82779422,-112.3818673,-76.42266202,-7.825460388,-63.1951831,-16.43199256,4.192667105,-56.00688984,-7.34241721,-18.01454414,-93.03504301,-41.63396376,-79.36776301,-32.72211259,-58.65020134,-10.9699895,-52.36614844,-54.49903624,-64.33412334,-28.16802742,-88.1175337,-52.24080243,-74.12283168,27.87375134,-32.84543616,-50.98806195,-45.24224062,-17.28387637,-8.913018995,-10.9699895,-18.98946042,-49.7366279,0.479904026,6.462566732,-74.63352431,-38.65598684,-12.90918798,-43.62339536,-16.55365323,-49.48649762,-14.60856112,-71.57262351,-5.532735069,-8.792130464,-47.73704401,-29.15123108,-12.18162127,-31.61277041,-46.23953966,-31.61277041,-49.36145203,26.46598894,-42.75261317,-4.448234318,-35.43816313,-19.35525832,-11.09109764,-13.75857373
1969/5/1,-0.036401254,-0.077441677,-0.034994658,-0.076075753,-4.551764239,58.20529087,0.87313639,-101.2324183,34.53816171,36.28581967,36.28581967,12.41555046,-33.7090562,-16.31034422,-86.95580608,-100.4492989,-69.53635195,-145.2459941,-85.66631531,-58.90224923,-140.1102727,-75.52775973,-84.12075322,-32.228945,-57.51664051,-112.7772762,-154.6279466,-70.8086167,-82.32010979,-76.80639597,-110.2752176,-174.4471836,-40.51635618,-30.38136958,-2.041735968,-147.5506889,-51.86484295,-31.24321746,-342.980575,-114.7562772,-111.5914402,-130.3055285,-92.90537636,-99.92750303,-106.2040783,-96.67140943,-96.93157203,-69.53635195,-161.3353159,-101.362988,-112.2500933,-144.9751443,-128.835022,-62.18369848,-39.27578955,-22.53018639,-45.36685768,-4.327794713,-11.212218,-25.95876015,-10.84889358,28.34263872,-130.0380296,-80.26553465,-19.96516938,-101.2324183,-58.65020134,-86.05301706,2.517357699,-87.47199062,23.29247222,-26.20403353,-122.9709499,-36.6747667,-47.11285674,-86.18194535,-49.7366279,-4.689149797,-40.39224179,-66.61525192,-12.66661673,-36.92224041,-94.46230165,-70.29954892,-51.61426871,-131.2422445,-18.13636537,-29.52014024,-116.7385474,-12.90918798,-4.086951762,-25.59094406,-106.4663161,-42.62826728,-94.46230165,-101.362988,-134.3251839,-119.651813,-71.06323159,-23.87595806,-73.61235629,-41.26131223,-173.7535019,-108.9604372,-54.49903624,-75.39997101,-84.24947405,-98.23323178,-43.62339536,-48.61145201,-16.79701157,-62.31008744,-105.6797746,-119.651813,-155.1740838,-94.46230165,-53.11849956,-79.36776301,-49.23641947,-88.89264408,-65.60088161,-96.28127125,-87.34292367,-221.7174461,-101.6241698,-121.3766184,-108.0409472,-84.63571943,-78.98320924,-102.5387542,-75.52775973,-88.63421832,-83.99204618,-40.39224179,-99.27557712,-36.6747667,-123.1039065,-70.55405581,-71.95480941,-24.24324878,-113.0409545,-91.35046847,-81.03558815,-130.7068887,-88.50502631,-146.0589104,-136.4745184
1969/6/1,0.252068828,0.05036131,0.254959247,0.055156523,-4.350056721,24.11604204,0.669465843,60.03299232,-29.02828656,47.18023485,47.18023485,113.7174917,69.80947686,79.61925665,3.474963734,69.4697741,94.79520747,6.223832025,3.115951017,31.97031714,70.14908349,67.20262814,44.29242482,43.36685594,59.00525281,109.4530561,-0.360054011,125.0157827,75.34438572,96.78948362,85.55625826,49.25516332,123.5010408,87.1196309,186.5569231,61.17389372,96.34659747,91.90872259,-30.99691204,36.28581967,22.11496256,75.34438572,22.11496256,46.48779398,72.97540728,120.7913797,23.52783557,67.76981631,75.79508995,174.062726,119.4885659,17.03846328,92.57545101,-64.84066619,23.99842381,43.4825911,32.32080149,13.72125315,41.39764849,34.30494822,65.95386969,22.821607,31.26904118,55.00009961,46.83406436,-4.327794713,83.65513489,63.45244752,19.40229739,56.71823096,65.49945332,52.47571543,-11.57565246,51.44148027,50.52141122,26.9354266,-3.605410824,89.79496874,-25.46836374,108.1378673,78.83292383,94.12971157,44.29242482,41.51357372,-23.87595806,61.05985238,-4.568686012,44.98613329,157.4444227,103.4132355,125.7724372,52.36084442,31.38594897,41.62948775,24.58639971,54.77082945,73.08832188,35.47056269,39.65742486,47.64164022,97.78538022,80.62949945,16.44677647,89.46087752,13.36529329,15.26252689,60.60357861,91.35283247,71.84567644,83.20737369,100.5474309,49.13998359,55.34392274,21.40790175,21.40790175,26.58336557,58.548197,59.4621346,92.35324936,132.023574,70.60174287,68.22337391,32.43760686,75.34438572,130.9481124,79.73154786,95.68196162,95.57115318,99.33291175,53.85331053,138.1353685,65.95386969,86.22652452,13.95850108,130.5176577,54.54151548,136.4229173,116.9875455,84.43831519,78.94528865,33.13820044,59.11948956,47.18023485,94.35158455,117.096394,77.82116678,65.15852809
1969/7/1,-0.272672411,-0.006590671,-0.268966606,-0.004740217,-4.616138461,61.05985238,1.360773929,-12.78789623,-28.29088383,49.83089619,49.83089619,-172.5058844,-6.738886543,-7.463159777,16.92014925,-34.6968122,-30.87377829,-32.84543616,-11.57565246,-6.859568395,-79.11138014,-58.77621867,9.9188933,-9.033919705,13.36529329,-14.48709748,-39.64782489,9.561803579,31.26904118,27.75650087,53.73857133,-33.83248124,1.439136691,-18.25819897,-40.14405151,-4.809625677,34.42156063,27.17007658,-140.2451421,-53.74581935,-19.11138066,-52.86766344,-97.97278685,14.78849963,-28.65952856,-41.01294216,-65.47414559,-11.45449541,-92.12767057,-16.18870822,-2.763178875,-13.030492,-5.050613729,0.839706137,-99.92750303,-66.10795958,-23.3864119,-18.25819897,-4.568686012,-7.463159777,-11.81800327,-21.30806591,-90.44436843,-66.48840873,-25.7135369,-83.86335296,-67.6304804,-4.448234318,20.22854048,2.996256238,15.02553666,-33.46224419,-64.33412334,-81.42080029,-25.59094406,-21.30806591,-3.124063044,-2.642908266,55.11471827,-44.37028335,33.72171613,30.4503676,-106.33519,-27.55393396,-37.78880051,-39.64782489,2.517357699,-9.275757674,-17.28387637,17.51160276,8.132381135,-24.61065196,-71.57262351,-31.61277041,-39.89591255,32.6711835,27.40468068,-42.25530691,8.966417806,15.38100445,5.865640887,21.87932191,-22.65246692,-49.36145203,40.70186184,-51.23850544,-5.532735069,-33.7090562,44.06109952,14.43285626,-1.080486292,19.16612341,-61.29934828,-38.40815536,11.10842552,35.00445276,5.507342801,0.479904026,26.58336557,-18.50190327,74.10407553,-73.48477137,-13.63719609,-8.550389931,-35.80901041,39.54132017,13.12792805,30.56735517,-31.73598002,30.09933644,-18.01454414,-15.09453865,-17.89273528,-42.25530691,-4.448234318,18.57548502,9.323684717,-19.23331329,26.8180844,23.29247222,-32.47550346,-25.46836374,9.442750054,-20.69747209,53.0499056,7.05919579,14.78849963
1969/8/1,-0.086203874,-0.112489198,-0.084740511,-0.111286931,-4.589853138,137.3864718,1.959871397,-139.7057556,-75.39997101,74.4424691,74.4424691,-233.0300752,-133.6543056,-118.3267245,-34.20283257,-266.7227207,-290.4858734,-195.7288054,-99.01490589,-182.6630556,-145.7878771,-120.7129383,-52.49150754,-197.2836675,-94.85184881,-129.5032107,-198.6989289,-118.7240974,-138.8971303,-105.4177087,-115.6809291,-209.0812159,-85.66631531,-169.8762772,-190.7948778,-114.3602158,-100.7102819,-110.406775,-334.0704307,-286.2132341,-170.014534,-236.3863126,-171.8133236,-83.22009376,-136.0712248,-152.3096323,-271.9796288,-126.1659817,-267.922271,-127.3663153,-198.6989289,-250.3493583,-175.6968221,-404.9192373,-316.9149152,-271.2272305,-214.2345103,-213.5174502,-200.9668247,-146.19445,-164.2214193,-152.5821428,-356.3095846,-278.772527,-227.9407008,-206.0853159,-190.0916841,-149.0443242,-111.1964218,-214.6649521,-116.2096217,-167.1144808,-355.9866567,-261.9364748,-232.8843646,-195.0227154,-198.5573277,-218.9778835,-89.926904,-149.1802014,-176.252635,-99.92750303,-366.0380529,-198.2741752,-254.4959747,-225.6212992,-177.0868374,-191.0762707,-162.7087852,-132.0457263,-205.5155153,-117.7970985,-257.0205719,-248.8718895,-186.3015423,-134.0567876,-172.9216128,-95.63132269,-130.0380296,-123.5028648,-101.4935718,-147.5506889,-329.3242148,-247.8387426,-134.9964375,-281.1970763,-174.8635852,-196.5766623,-108.0409472,-104.2391196,-151.7647969,-136.3400721,-213.0874197,-254.3476343,-191.9208455,-155.9937559,-148.6367847,-146.4655752,-138.4930218,-131.9117753,-152.5821428,-213.3740896,-163.8086936,-231.8648852,-200.9668247,-83.99204618,-135.2650441,-141.4596488,-65.34742296,-115.6809291,-105.9418978,-190.2322899,-217.8262519,-169.5998113,-124.9668477,-103.8465137,-131.1083831,-106.8597802,-95.11161718,-103.7156736,-120.7129383,-142.2700033,-74.50583078,-159.6892251,-115.0203908,-105.5487345,-99.01490589
1969/9/1,0.340625954,-0.072496502,0.34338581,-0.066509529,-4.176730682,-3.124063044,0.244011258,-86.05301706,-55.2527262,42.90380365,42.90380365,-139.1666115,-108.0409472,-75.52775973,41.62948775,-100.4492989,-169.185232,-231.8648852,-102.9309324,-129.5032107,-101.6241698,-94.85184881,-34.32630841,-170.2910954,-129.5032107,-116.7385474,-139.7057556,-117.9294831,-123.1039065,-106.9909636,-64.33412334,-104.2391196,-127.4997598,-31.73598002,68.45008844,30.68433133,-66.10795958,-45.86545538,-210.3674663,-128.96863,-97.97278685,-165.5981978,-302.4690738,-77.06228679,-130.0380296,-84.76449552,-148.7726158,-118.1942961,-178.8962676,-82.06309544,-109.4861765,-196.2939768,-120.049625,-67.37659275,-123.5028648,-142.1349062,-96.80148368,-132.9838021,-99.40593397,-89.40966261,-140.3800266,-130.3055285,-116.0774268,-136.7434561,-151.2202087,-116.8708152,-128.7014289,-104.7627941,-127.2328856,-86.95580608,-81.54923182,-160.786368,-82.9628866,-192.9069347,-132.0457263,-94.20267379,-157.9085045,-116.8708152,-159.415096,-102.8001921,-101.4935718,-72.08223176,-171.9518038,-216.388265,-108.5662838,-86.31088749,-185.0408173,-100.3188287,-172.5058844,-76.42266202,-142.5402432,-105.5487345,-138.8971303,-123.6358804,-165.0472968,-119.5192383,-207.5110022,-280.4388783,-121.7750027,-65.72763102,-82.32010979,-95.76128424,-146.19445,-147.1436563,-117.7970985,-138.8971303,-134.0567876,-142.4051157,-69.91788976,-84.24947405,-70.04509599,-168.4945845,-96.54134928,-197.5665863,-154.0820578,-104.2391196,-127.6332192,-60.5418522,-134.3251839,-77.06228679,-70.17231571,-137.9544222,-163.2586134,-126.6993151,-85.79520205,-81.2923825,-105.9418978,-80.00895992,-82.19159573,-73.86756684,-134.9964375,-136.7434561,-96.93157203,-76.03905075,-96.15125338,-80.65049963,-129.2358905,-14.00136584,-81.03558815,-59.53260066,-94.59213666,-113.568485,-74.12283168,-58.90224923,-74.63352431,-7.100968517,24.35124392
1969/10/1,-0.260225186,-0.054857533,-0.256245864,-0.052425514,-4.382098335,70.82800854,1.617674071,-71.57262351,-25.7135369,9.323684717,9.323684717,-9.033919705,-1.92153764,-32.10568477,77.37122302,-149.0443242,-67.50352986,-117.6647286,-62.18369848,-85.66631531,-51.61426871,4.909941484,-18.74565708,-88.3758482,-30.99691204,-64.20752103,-172.0903,-80.39384259,-55.75544929,8.847305195,-42.00673104,-156.9507483,-59.6587107,-36.6747667,-36.92224041,-29.64313517,-57.76845039,-106.33519,-235.509867,-96.28127125,-149.9957882,-153.4000458,-180.568936,-82.06309544,-61.93096048,-198.5573277,-84.76449552,-45.61613064,-80.52216425,5.268417962,-43.25012562,-40.8887764,-153.8092065,-306.9550603,-149.8598186,-96.67140943,-68.39246582,-97.97278685,-92.77572372,-96.54134928,-76.55055971,-40.01997562,-161.1980554,-132.3136731,-54.87582205,-139.0318633,-116.2096217,-83.09148329,-93.29441835,-131.9117753,-68.64656852,-114.0962475,-110.9331485,-141.5946699,-70.29954892,-99.27557712,-136.3400721,-61.04679645,-54.24791141,-106.5974564,-43.12572817,-50.73767071,-156.5405153,-115.6809291,-95.63132269,-70.8086167,-91.99810192,-122.838008,-248.4290033,-54.62461836,-90.9620561,-107.5158406,-50.8628598,-87.8592748,-78.47066252,-3.244381889,-100.0579307,-38.03650409,-81.80613612,-39.15180339,-66.10795958,-95.3714418,-154.6279466,-125.1000256,25.64403088,-192.0616658,-133.7884512,-42.87697195,-58.39820638,-62.5629053,-105.8108291,-78.85505204,-29.88916285,-107.7783652,-94.72198571,8.132381135,-5.894453233,-98.36347544,-64.71401043,-39.89591255,-115.6809291,-38.90386951,10.15689409,-82.06309544,-78.21447123,-36.6747667,-46.61374059,-14.36564614,-64.71401043,-85.66631531,-208.224481,-81.54923182,-46.36426034,-51.86484295,-39.64782489,-26.94015461,-47.48733014,-29.88916285,-57.64253885,-131.510012,-91.35046847,-26.32668902,-45.36685768,-75.39997101,-56.88734688,-26.32668902,-16.55365323
1969/11/1,-0.025705102,0.069649189,-0.023693195,0.071547339,-4.477452626,-11.93919702,2.483709751,80.40507454,-6.738886543,12.53430943,12.53430943,-9.759579876,65.04486482,78.49576626,41.28171206,140.4860059,6.343205315,149.5249959,53.96803877,95.46033451,22.35055695,27.28738436,98.11716216,72.52364256,120.8998837,115.5716162,79.73154786,41.62948775,38.49587216,62.19977837,102.6423457,51.67138735,47.75696385,5.626787383,73.65273561,144.9608402,100.1059298,117.2052326,141.7662336,82.31134976,9.561803579,78.04607542,52.36084442,93.46384639,71.84567644,96.67877741,50.75149463,134.0642995,25.76148794,77.48372478,120.6828659,113.1716154,118.293076,1.439136691,57.63356281,4.551357886,48.10286825,28.81134295,66.97567778,54.77082945,48.21814756,49.83089619,109.7816281,10.27587679,159.0220556,89.46087752,124.0422396,59.00525281,92.35324936,89.3494931,44.75494169,34.30494822,52.70542447,86.11483947,60.26125939,43.25110962,86.6731608,42.4405726,154.7049361,77.03365445,138.9906786,116.6609409,75.11897011,110.1101103,97.121541,85.6679953,89.12669325,65.61307355,117.9668265,113.1716154,83.43127518,28.69418406,83.31932966,190.6587901,0.239976003,117.6404883,104.2936464,74.10407553,44.75494169,64.13517085,149.7368603,99.00146581,-20.819566,110.6573808,91.79756517,108.9052359,163.0094675,87.1196309,53.16471067,92.13100656,73.20122587,34.30494822,79.3946427,47.18023485,111.3137761,64.47638691,126.3126128,84.32646358,175.6186756,112.6254906,132.3460247,76.47082906,57.51918451,101.760722,139.0975495,99.22243994,67.54297321,87.34280367,76.13300707,154.4939471,95.90354781,25.99636756,104.1836303,83.31932966,127.8238121,90.90793488,127.1763882,91.68639744,69.35651847,71.16732708,23.52783557,109.8911322,98.66992831,90.46287229,94.12971157,114.2631199,135.7801175
